X,Y,Z
249.0955,23.0500,1010.1920
250.0764,23.0500,1010.1953
251.0573,23.0500,1010.1985
252.0382,23.0500,1010.2017
253.0191,23.0500,1010.2050
254.0000,23.0500,1010.2082
254.9809,23.0500,1010.2114
255.9618,23.0500,1010.2147
256.9427,23.0500,1010.2179
257.9236,23.0500,1010.2211
258.9045,23.0500,1010.2244
259.8854,23.0500,1010.2276
260.8662,23.0500,1010.2309
261.8471,23.0500,1010.2341
262.8280,23.0500,1010.2373
263.8089,23.0500,1010.2406
264.7898,23.0500,1010.2438
265.7707,23.0500,1010.2470
266.7516,23.0500,1010.2503
267.7325,23.0500,1010.2535
268.7134,23.0500,1010.2568
269.6943,23.0500,1010.2600
270.6752,23.0500,1010.2632
271.6561,23.0500,1010.2665
272.6369,23.0500,1010.2697
273.6178,23.0500,1010.2729
274.5987,23.0500,1010.2762
275.5796,23.0500,1010.2794
276.5605,23.0500,1010.2826
277.5414,23.0500,1010.2859
278.5223,23.0500,1010.2891
279.5032,23.0500,1010.2924
280.4841,23.0500,1010.2956
281.4650,23.0500,1010.2988
282.4459,23.0500,1010.3021
283.4268,23.0500,1010.3053
284.4076,23.0500,1010.3085
285.3885,23.0500,1010.3118
286.3694,23.0500,1010.3150
287.3503,23.0500,1010.3183
288.3312,23.0500,1010.3215
289.3121,23.0500,1010.3247
290.2930,23.0500,1010.3280
291.2739,23.0500,1010.3312
292.2548,23.0500,1010.3344
293.2357,23.0500,1010.3377
294.2166,23.0500,1010.3409
295.1975,23.0500,1010.3442
296.1783,23.0500,1010.3474
297.1592,23.0500,1010.3506
298.1401,23.0500,1010.3539
299.1210,23.0500,1010.3571
300.1019,23.0500,1010.3603
301.0828,23.0500,1010.3636
302.0637,23.0500,1010.3668
303.0446,23.0500,1010.3700
304.0255,23.0500,1010.3733
305.0064,23.0500,1010.3765
305.9873,23.0500,1010.3798
306.9682,23.0500,1010.3830
307.9490,23.0500,1010.3862
308.9299,23.0500,1010.3895
309.9108,23.0500,1010.3927
310.8917,23.0500,1010.3959
311.8726,23.0500,1010.3992
312.8535,23.0500,1010.4024
313.8344,23.0500,1010.4057
314.8153,23.0500,1010.4089
315.7962,23.0500,1010.4121
316.7771,23.0500,1010.4154
317.7580,23.0500,1010.4186
318.7389,23.0500,1010.4218
319.7197,23.0500,1010.4251
320.7006,23.0500,1010.4283
321.6815,23.0500,1010.4315
322.6624,23.0500,1010.4348
323.6433,23.0500,1010.4380
324.6242,23.0500,1010.4413
325.6051,23.0500,1010.4445
326.5860,23.0500,1010.4477
327.5669,23.0500,1010.4510
328.5478,23.0500,1010.4542
329.5287,23.0500,1010.4574
330.5096,23.0500,1010.4607
331.4904,23.0500,1010.4639
332.4713,23.0500,1010.4672
333.4522,23.0500,1010.4704
334.4331,23.0500,1010.4736
335.4140,23.0500,1010.4769
336.3949,23.0500,1010.4801
337.3758,23.0500,1010.4833
338.3567,23.0500,1010.4866
339.3376,23.0500,1010.4898
340.3185,23.0500,1010.4931
341.2994,23.0500,1010.4963
342.2803,23.0500,1010.4995
343.2611,23.0500,1010.5028
344.2420,23.0500,1010.5060
345.2229,23.0500,1010.5092
346.2038,23.0500,1010.5125
347.1847,23.0500,1010.5157
348.1656,23.0500,1010.5189
349.1465,23.0500,1010.5222
350.1274,23.0500,1010.5254
351.1083,23.0500,1010.5287
352.0892,23.0500,1010.5319
353.0701,23.0500,1010.5351
354.0510,23.0500,1010.5384
355.0318,23.0500,1010.5416
356.0127,23.0500,1010.5448
356.9936,23.0500,1010.5481
357.9745,23.0500,1010.5513
358.9554,23.0500,1010.5546
359.9363,23.0500,1010.5578
360.9172,23.0500,1010.5610
361.8981,23.0500,1010.5643
362.8790,23.0500,1010.5675
363.8599,23.0500,1010.5707
364.8408,23.0500,1010.5740
365.8217,23.0500,1010.5772
366.8025,23.0500,1010.5804
367.7834,23.0500,1010.5837
368.7643,23.0500,1010.5869
369.7452,23.0500,1010.5902
370.7261,23.0500,1010.5934
371.7070,23.0500,1010.5966
372.6879,23.0500,1010.5999
373.6688,23.0500,1010.6031
374.6497,23.0500,1010.6063
375.6306,23.0500,1010.6096
376.6115,23.0500,1010.6128
377.5924,23.0500,1010.6161
378.5732,23.0500,1010.6193
379.5541,23.0500,1010.6225
380.5350,23.0500,1010.6258
381.5159,23.0500,1010.6290
382.4968,23.0500,1010.6322
383.4777,23.0500,1010.6355
384.4586,23.0500,1010.6387
385.4395,23.0500,1010.6420
386.4204,23.0500,1010.6452
387.4013,23.0500,1010.6484
388.3822,23.0500,1010.6517
389.3631,23.0500,1010.6549
390.3439,23.0500,1010.6581
391.3248,23.0500,1010.6614
392.3057,23.0500,1010.6646
393.2866,23.0500,1010.6678
394.2675,23.0500,1010.6711
395.2484,23.0500,1010.6743
396.2293,23.0500,1010.6776
397.2102,23.0500,1010.6808
398.1911,23.0500,1010.6840
399.1720,23.0500,1010.6873
400.1529,23.0500,1010.6905
401.1338,23.0500,1010.6937
402.1146,23.0500,1010.6970
403.0955,23.0500,1010.7002
404.0764,23.0500,1010.7035
405.0573,23.0500,1010.7067
406.0382,23.0500,1010.7099
407.0191,23.0500,1010.7132
408.0000,23.0500,1010.7164
408.9809,23.0500,1010.7196
409.9618,23.0500,1010.7229
410.9427,23.0500,1010.7261
411.9236,23.0500,1010.7293
412.9045,23.0500,1010.7326
413.8854,23.0500,1010.7358
414.8662,23.0500,1010.7391
415.8471,23.0500,1010.7423
416.8280,23.0500,1010.7455
417.8089,23.0500,1010.7488
418.7898,23.0500,1010.7520
419.7707,23.0500,1010.7552
420.7516,23.0500,1010.7585
421.7325,23.0500,1010.7617
422.7134,23.0500,1010.7650
423.6943,23.0500,1010.7682
424.6752,23.0500,1010.7714
425.6561,23.0500,1010.7747
426.6369,23.0500,1010.7779
427.6178,23.0500,1010.7811
428.5987,23.0500,1010.7844
429.5796,23.0500,1010.7876
430.5605,23.0500,1010.7908
431.5414,23.0500,1010.7941
432.5223,23.0500,1010.7973
433.5032,23.0500,1010.8006
434.4841,23.0500,1010.8038
435.4650,23.0500,1010.8070
436.4459,23.0500,1010.8103
437.4268,23.0500,1010.8135
438.4076,23.0500,1010.8167
439.3885,23.0500,1010.8200
440.3694,23.0500,1010.8232
441.3503,23.0500,1010.8265
442.3312,23.0500,1010.8297
443.3121,23.0500,1010.8329
444.2930,23.0500,1010.8362
445.2739,23.0500,1010.8394
446.2548,23.0500,1010.8426
447.2357,23.0500,1010.8459
448.2166,23.0500,1010.8491
449.1975,23.0500,1010.8524
450.1783,23.0500,1010.8556
451.1592,23.0500,1010.8588
452.1401,23.0500,1010.8621
453.1210,23.0500,1010.8653
454.1019,23.0500,1010.8685
455.0828,23.0500,1010.8718
456.0637,23.0500,1010.8750
457.0446,23.0500,1010.8782
458.0255,23.0500,1010.8815
459.0064,23.0500,1010.8847
459.9873,23.0500,1010.8880
460.9682,23.0500,1010.8912
461.9490,23.0500,1010.8944
462.9299,23.0500,1010.8977
463.9108,23.0500,1010.9009
464.8917,23.0500,1010.9041
465.8726,23.0500,1010.9074
466.8535,23.0500,1010.9106
467.8344,23.0500,1010.9139
468.8153,23.0500,1010.9171
469.7962,23.0500,1010.9203
470.7771,23.0500,1010.9236
471.7580,23.0500,1010.9268
472.7389,23.0500,1010.9300
473.7197,23.0500,1010.9333
474.7006,23.0500,1010.9365
475.6815,23.0500,1010.9397
476.6624,23.0500,1010.9430
477.6433,23.0500,1010.9462
478.6242,23.0500,1010.9495
479.6051,23.0500,1010.9527
480.5860,23.0500,1010.9559
481.5669,23.0500,1010.9592
482.5478,23.0500,1010.9624
483.5287,23.0500,1010.9656
484.5096,23.0500,1010.9689
485.4904,23.0500,1010.9721
486.4713,23.0500,1010.9754
487.4522,23.0500,1010.9786
488.4331,23.0500,1010.9818
489.4140,23.0500,1010.9851
490.3949,23.0500,1010.9883
491.3758,23.0500,1010.9915
492.3567,23.0500,1010.9948
493.3376,23.0500,1010.9980
494.3185,23.0500,1011.0013
495.2994,23.0500,1011.0045
496.2803,23.0500,1011.0077
497.2611,23.0500,1011.0110
498.2420,23.0500,1011.0142
499.2229,23.0500,1011.0174
500.2038,23.0500,1011.0207
501.1847,23.0500,1011.0239
502.1656,23.0500,1011.0271
503.1465,23.0500,1011.0304
504.1274,23.0500,1011.0336
505.1083,23.0500,1011.0369
506.0892,23.0500,1011.0401
507.0701,23.0500,1011.0433
508.0510,23.0500,1011.0466
509.0318,23.0500,1011.0498
510.0127,23.0500,1011.0530
510.9936,23.0500,1011.0563
511.9745,23.0500,1011.0595
512.9554,23.0500,1011.0628
513.9363,23.0500,1011.0660
514.9172,23.0500,1011.0692
515.8981,23.0500,1011.0725
516.8790,23.0500,1011.0757
517.8599,23.0500,1011.0789
518.8408,23.0500,1011.0822
519.8217,23.0500,1011.0854
520.8025,23.0500,1011.0886
521.7834,23.0500,1011.0919
522.7643,23.0500,1011.0951
523.7452,23.0500,1011.0984
524.7261,23.0500,1011.1016
525.7070,23.0500,1011.1048
526.6879,23.0500,1011.1081
527.6688,23.0500,1011.1113
528.6497,23.0500,1011.1145
529.6306,23.0500,1011.1178
530.6115,23.0500,1011.1210
531.5924,23.0500,1011.1243
532.5732,23.0500,1011.1275
533.5541,23.0500,1011.1307
534.5350,23.0500,1011.1340
535.5159,23.0500,1011.1372
536.4968,23.0500,1011.1404
537.4777,23.0500,1011.1437
538.4586,23.0500,1011.1469
539.4395,23.0500,1011.1502
540.4204,23.0500,1011.1534
541.4013,23.0500,1011.1566
542.3822,23.0500,1011.1599
543.3631,23.0500,1011.1631
544.3439,23.0500,1011.1663
545.3248,23.0500,1011.1696
546.3057,23.0500,1011.1728
547.2866,23.0500,1011.1760
548.2675,23.0500,1011.1793
549.2484,23.0500,1011.1825
550.2293,23.0500,1011.1858
551.2102,23.0500,1011.1890
552.1911,23.0500,1011.1922
553.1720,23.0500,1011.1955
554.1529,23.0500,1011.1987
555.1338,23.0500,1011.2019
556.1146,23.0500,1011.2052
557.0955,23.0500,1011.2084
558.0764,23.0500,1011.2117
559.0573,23.0500,1011.2149
560.0382,23.0500,1011.2181
561.0191,23.0500,1011.2214
562.0000,23.0500,1011.2246
562.9809,23.0500,1011.2278
563.9618,23.0500,1011.2311
564.9427,23.0500,1011.2343
565.9236,23.0500,1011.2375
566.9045,23.0500,1011.2408
567.8854,23.0500,1011.2440
568.8662,23.0500,1011.2473
569.8471,23.0500,1011.2505
570.8280,23.0500,1011.2537
571.8089,23.0500,1011.2570
572.7898,23.0500,1011.2602
573.7707,23.0500,1011.2634
574.7516,23.0500,1011.2667
575.7325,23.0500,1011.2699
576.7134,23.0500,1011.2732
577.6943,23.0500,1011.2764
578.6752,23.0500,1011.2796
579.6561,23.0500,1011.2829
580.6369,23.0500,1011.2861
581.6178,23.0500,1011.2893
582.5987,23.0500,1011.2926
583.5796,23.0500,1011.2958
584.5605,23.0500,1011.2990
585.5414,23.0500,1011.3023
586.5223,23.0500,1011.3055
587.5032,23.0500,1011.3088
588.4841,23.0500,1011.3120
589.4650,23.0500,1011.3152
590.4459,23.0500,1011.3185
591.4268,23.0500,1011.3217
592.4076,23.0500,1011.3249
593.3885,23.0500,1011.3282
594.3694,23.0500,1011.3314
595.3503,23.0500,1011.3347
596.3312,23.0500,1011.3379
597.3121,23.0500,1011.3411
598.2930,23.0500,1011.3444
599.2739,23.0500,1011.3476
600.2548,23.0500,1011.3508
601.2357,23.0500,1011.3541
602.2166,23.0500,1011.3573
603.1975,23.0500,1011.3606
604.1783,23.0500,1011.3638
605.1592,23.0500,1011.3670
606.1401,23.0500,1011.3703
607.1210,23.0500,1011.3735
608.1019,23.0500,1011.3767
609.0828,23.0500,1011.3800
610.0637,23.0500,1011.3832
611.0446,23.0500,1011.3864
612.0255,23.0500,1011.3897
613.0064,23.0500,1011.3929
613.9873,23.0500,1011.3962
614.9682,23.0500,1011.3994
615.9490,23.0500,1011.4026
616.9299,23.0500,1011.4059
617.9108,23.0500,1011.4091
618.8917,23.0500,1011.4123
619.8726,23.0500,1011.4156
620.8535,23.0500,1011.4188
621.8344,23.0500,1011.4221
622.8153,23.0500,1011.4253
623.7962,23.0500,1011.4285
624.7771,23.0500,1011.4318
625.7580,23.0500,1011.4350
626.7389,23.0500,1011.4382
627.7197,23.0500,1011.4415
628.7006,23.0500,1011.4447
629.6815,23.0500,1011.4479
630.6624,23.0500,1011.4512
631.6433,23.0500,1011.4544
632.6242,23.0500,1011.4577
633.6051,23.0500,1011.4609
634.5860,23.0500,1011.4641
635.5669,23.0500,1011.4674
636.5478,23.0500,1011.4706
637.5287,23.0500,1011.4738
638.5096,23.0500,1011.4771
639.4904,23.0500,1011.4803
640.4713,23.0500,1011.4836
641.4522,23.0500,1011.4868
642.4331,23.0500,1011.4900
643.4140,23.0500,1011.4933
644.3949,23.0500,1011.4965
645.3758,23.0500,1011.4997
646.3567,23.0500,1011.5030
647.3376,23.0500,1011.5062
648.3185,23.0500,1011.5095
649.2994,23.0500,1011.5127
650.2803,23.0500,1011.5159
651.2611,23.0500,1011.5192
652.2420,23.0500,1011.5224
653.2229,23.0500,1011.5256
654.2038,23.0500,1011.5289
655.1847,23.0500,1011.5321
656.1656,23.0500,1011.5353
657.1465,23.0500,1011.5386
658.1274,23.0500,1011.5418
659.1083,23.0500,1011.5451
660.0892,23.0500,1011.5483
661.0701,23.0500,1011.5515
662.0510,23.0500,1011.5548
663.0318,23.0500,1011.5580
664.0127,23.0500,1011.5612
664.9936,23.0500,1011.5645
665.9745,23.0500,1011.5677
666.9554,23.0500,1011.5710
667.9363,23.0500,1011.5742
668.9172,23.0500,1011.5774
669.8981,23.0500,1011.5807
670.8790,23.0500,1011.5839
671.8599,23.0500,1011.5871
672.8408,23.0500,1011.5904
673.8217,23.0500,1011.5936
674.8025,23.0500,1011.5968
675.7834,23.0500,1011.6001
676.7643,23.0500,1011.6033
677.7452,23.0500,1011.6066
678.7261,23.0500,1011.6098
679.7070,23.0500,1011.6130
680.6879,23.0500,1011.6163
681.6688,23.0500,1011.6195
682.6497,23.0500,1011.6227
683.6306,23.0500,1011.6260
684.6115,23.0500,1011.6292
685.5924,23.0500,1011.6325
686.5732,23.0500,1011.6357
687.5541,23.0500,1011.6389
688.5350,23.0500,1011.6422
689.5159,23.0500,1011.6454
690.4968,23.0500,1011.6486
691.4777,23.0500,1011.6519
692.4586,23.0500,1011.6551
693.4395,23.0500,1011.6584
694.4204,23.0500,1011.6616
695.4013,23.0500,1011.6648
696.3822,23.0500,1011.6681
697.3631,23.0500,1011.6713
698.3439,23.0500,1011.6745
699.3248,23.0500,1011.6778
700.3057,23.0500,1011.6810
701.2866,23.0500,1011.6842
702.2675,23.0500,1011.6875
703.2484,23.0500,1011.6907
704.2293,23.0500,1011.6940
705.2102,23.0500,1011.6972
706.1911,23.0500,1011.7004
707.1720,23.0500,1011.7037
708.1529,23.0500,1011.7069
709.1338,23.0500,1011.7101
710.1146,23.0500,1011.7134
711.0955,23.0500,1011.7166
712.0764,23.0500,1011.7199
713.0573,23.0500,1011.7231
714.0382,23.0500,1011.7263
715.0191,23.0500,1011.7296
716.0000,23.0500,1011.7328
716.9809,23.0500,1011.7360
717.9618,23.0500,1011.7393
718.9427,23.0500,1011.7425
719.9236,23.0500,1011.7457
720.9045,23.0500,1011.7490
721.8854,23.0500,1011.7522
722.8662,23.0500,1011.7555
723.8471,23.0500,1011.7587
724.8280,23.0500,1011.7619
725.8089,23.0500,1011.7652
726.7898,23.0500,1011.7684
727.7707,23.0500,1011.7716
728.7516,23.0500,1011.7749
729.7325,23.0500,1011.7781
730.7134,23.0500,1011.7814
731.6943,23.0500,1011.7846
732.6752,23.0500,1011.7878
733.6561,23.0500,1011.7911
734.6369,23.0500,1011.7943
735.6178,23.0500,1011.7975
736.5987,23.0500,1011.8008
737.5796,23.0500,1011.8040
738.5605,23.0500,1011.8072
739.5414,23.0500,1011.8105
740.5223,23.0500,1011.8137
741.5032,23.0500,1011.8170
742.4841,23.0500,1011.8202
743.4650,23.0500,1011.8234
744.4459,23.0500,1011.8267
745.4268,23.0500,1011.8299
746.4076,23.0500,1011.8331
747.3885,23.0500,1011.8364
748.3694,23.0500,1011.8396
749.3503,23.0500,1011.8429
750.3312,23.0500,1011.8461
751.3121,23.0500,1011.8493
752.2930,23.0500,1011.8526
753.2739,23.0500,1011.8558
754.2548,23.0500,1011.8590
755.2357,23.0500,1011.8623
756.2166,23.0500,1011.8655
757.1975,23.0500,1011.8688
758.1783,23.0500,1011.8720
759.1592,23.0500,1011.8752
760.1401,23.0500,1011.8785
761.1210,23.0500,1011.8817
762.1019,23.0500,1011.8849
763.0828,23.0500,1011.8882
764.0637,23.0500,1011.8914
765.0446,23.0500,1011.8946
766.0255,23.0500,1011.8979
767.0064,23.0500,1011.9011
767.9873,23.0500,1011.9044
768.9682,23.0500,1011.9076
769.9490,23.0500,1011.9108
770.9299,23.0500,1011.9141
771.9108,23.0500,1011.9173
772.8917,23.0500,1011.9205
773.8726,23.0500,1011.9238
774.8535,23.0500,1011.9270
775.8344,23.0500,1011.9303
776.8153,23.0500,1011.9335
777.7962,23.0500,1011.9367
778.7771,23.0500,1011.9400
779.7580,23.0500,1011.9432
780.7389,23.0500,1011.9464
781.7197,23.0500,1011.9497
782.7006,23.0500,1011.9529
783.6815,23.0500,1011.9561
784.6624,23.0500,1011.9594
785.6433,23.0500,1011.9626
786.6242,23.0500,1011.9659
787.6051,23.0500,1011.9691
788.5860,23.0500,1011.9723
789.5669,23.0500,1011.9756
790.5478,23.0500,1011.9788
791.5287,23.0500,1011.9820
792.5096,23.0500,1011.9853
793.4904,23.0500,1011.9885
794.4713,23.0500,1011.9918
795.4522,23.0500,1011.9950
796.4331,23.0500,1011.9982
797.4140,23.0500,1012.0015
798.3949,23.0500,1012.0047
799.3758,23.0500,1012.0079
800.3567,23.0500,1012.0112
801.3376,23.0500,1012.0144
802.3185,23.0500,1012.0177
803.2994,23.0500,1012.0209
804.2803,23.0500,1012.0241
805.2611,23.0500,1012.0274
806.2420,23.0500,1012.0306
807.2229,23.0500,1012.0338
808.2038,23.0500,1012.0371
809.1847,23.0500,1012.0403
810.1656,23.0500,1012.0435
811.1465,23.0500,1012.0468
812.1274,23.0500,1012.0500
813.1083,23.0500,1012.0533
814.0892,23.0500,1012.0565
815.0701,23.0500,1012.0597
816.0510,23.0500,1012.0630
817.0318,23.0500,1012.0662
818.0127,23.0500,1012.0694
818.9936,23.0500,1012.0727
819.9745,23.0500,1012.0759
820.9554,23.0500,1012.0792
821.9363,23.0500,1012.0824
822.9172,23.0500,1012.0856
823.8981,23.0500,1012.0889
824.8790,23.0500,1012.0921
825.8599,23.0500,1012.0953
826.8408,23.0500,1012.0986
827.8217,23.0500,1012.1018
828.8025,23.0500,1012.1050
829.7834,23.0500,1012.1083
830.7643,23.0500,1012.1115
831.7452,23.0500,1012.1148
832.7261,23.0500,1012.1180
833.7070,23.0500,1012.1212
834.6879,23.0500,1012.1245
835.6688,23.0500,1012.1277
836.6497,23.0500,1012.1309
837.6306,23.0500,1012.1342
838.6115,23.0500,1012.1374
839.5924,23.0500,1012.1407
840.5732,23.0500,1012.1439
841.5541,23.0500,1012.1471
842.5350,23.0500,1012.1504
843.5159,23.0500,1012.1536
844.4968,23.0500,1012.1568
845.4777,23.0500,1012.1601
846.4586,23.0500,1012.1633
847.4395,23.0500,1012.1666
848.4204,23.0500,1012.1698
849.4013,23.0500,1012.1730
850.3822,23.0500,1012.1763
851.3631,23.0500,1012.1795
852.3439,23.0500,1012.1827
853.3248,23.0500,1012.1860
854.3057,23.0500,1012.1892
855.2866,23.0500,1012.1924
856.2675,23.0500,1012.1957
857.2484,23.0500,1012.1989
858.2293,23.0500,1012.2022
859.2102,23.0500,1012.2054
860.1911,23.0500,1012.2086
861.1720,23.0500,1012.2119
862.1529,23.0500,1012.2151
863.1338,23.0500,1012.2183
864.1146,23.0500,1012.2216
865.0955,23.0500,1012.2248
866.0764,23.0500,1012.2281
867.0573,23.0500,1012.2313
868.0382,23.0500,1012.2345
869.0191,23.0500,1012.2378
100.0000,181.9500,1009.7000
100.9809,181.9500,1009.7032
101.9618,181.9500,1009.7065
102.9427,181.9500,1009.7097
103.9236,181.9500,1009.7129
104.9045,181.9500,1009.7162
105.8854,181.9500,1009.7194
106.8662,181.9500,1009.7227
107.8471,181.9500,1009.7259
108.8280,181.9500,1009.7291
109.8089,181.9500,1009.7324
110.7898,181.9500,1009.7356
111.7707,181.9500,1009.7388
112.7516,181.9500,1009.7421
113.7325,181.9500,1009.7453
114.7134,181.9500,1009.7486
115.6943,181.9500,1009.7518
116.6752,181.9500,1009.7550
117.6561,181.9500,1009.7583
118.6369,181.9500,1009.7615
119.6178,181.9500,1009.7647
120.5987,181.9500,1009.7680
121.5796,181.9500,1009.7712
122.5605,181.9500,1009.7744
123.5414,181.9500,1009.7777
124.5223,181.9500,1009.7809
125.5032,181.9500,1009.7842
126.4841,181.9500,1009.7874
127.4650,181.9500,1009.7906
128.4459,181.9500,1009.7939
129.4268,181.9500,1009.7971
130.4076,181.9500,1009.8003
131.3885,181.9500,1009.8036
132.3694,181.9500,1009.8068
133.3503,181.9500,1009.8101
134.3312,181.9500,1009.8133
135.3121,181.9500,1009.8165
136.2930,181.9500,1009.8198
137.2739,181.9500,1009.8230
138.2548,181.9500,1009.8262
139.2357,181.9500,1009.8295
140.2166,181.9500,1009.8327
141.1975,181.9500,1009.8360
142.1783,181.9500,1009.8392
143.1592,181.9500,1009.8424
144.1401,181.9500,1009.8457
145.1210,181.9500,1009.8489
146.1019,181.9500,1009.8521
147.0828,181.9500,1009.8554
148.0637,181.9500,1009.8586
149.0446,181.9500,1009.8618
150.0255,181.9500,1009.8651
151.0064,181.9500,1009.8683
151.9873,181.9500,1009.8716
152.9682,181.9500,1009.8748
153.9490,181.9500,1009.8780
154.9299,181.9500,1009.8813
155.9108,181.9500,1009.8845
156.8917,181.9500,1009.8877
157.8726,181.9500,1009.8910
158.8535,181.9500,1009.8942
159.8344,181.9500,1009.8975
160.8153,181.9500,1009.9007
161.7962,181.9500,1009.9039
162.7771,181.9500,1009.9072
163.7580,181.9500,1009.9104
164.7389,181.9500,1009.9136
165.7197,181.9500,1009.9169
166.7006,181.9500,1009.9201
167.6815,181.9500,1009.9233
168.6624,181.9500,1009.9266
169.6433,181.9500,1009.9298
170.6242,181.9500,1009.9331
171.6051,181.9500,1009.9363
172.5860,181.9500,1009.9395
173.5669,181.9500,1009.9428
174.5478,181.9500,1009.9460
175.5287,181.9500,1009.9492
176.5096,181.9500,1009.9525
177.4904,181.9500,1009.9557
178.4713,181.9500,1009.9590
179.4522,181.9500,1009.9622
180.4331,181.9500,1009.9654
181.4140,181.9500,1009.9687
182.3949,181.9500,1009.9719
183.3758,181.9500,1009.9751
184.3567,181.9500,1009.9784
185.3376,181.9500,1009.9816
186.3185,181.9500,1009.9849
187.2994,181.9500,1009.9881
188.2803,181.9500,1009.9913
189.2611,181.9500,1009.9946
190.2420,181.9500,1009.9978
191.2229,181.9500,1010.0010
192.2038,181.9500,1010.0043
193.1847,181.9500,1010.0075
194.1656,181.9500,1010.0107
195.1465,181.9500,1010.0140
196.1274,181.9500,1010.0172
197.1083,181.9500,1010.0205
198.0892,181.9500,1010.0237
199.0701,181.9500,1010.0269
200.0510,181.9500,1010.0302
201.0318,181.9500,1010.0334
202.0127,181.9500,1010.0366
202.9936,181.9500,1010.0399
203.9745,181.9500,1010.0431
204.9554,181.9500,1010.0464
205.9363,181.9500,1010.0496
206.9172,181.9500,1010.0528
207.8981,181.9500,1010.0561
208.8790,181.9500,1010.0593
209.8599,181.9500,1010.0625
210.8408,181.9500,1010.0658
211.8217,181.9500,1010.0690
212.8025,181.9500,1010.0722
213.7834,181.9500,1010.0755
214.7643,181.9500,1010.0787
215.7452,181.9500,1010.0820
216.7261,181.9500,1010.0852
217.7070,181.9500,1010.0884
218.6879,181.9500,1010.0917
219.6688,181.9500,1010.0949
220.6497,181.9500,1010.0981
221.6306,181.9500,1010.1014
222.6115,181.9500,1010.1046
223.5924,181.9500,1010.1079
224.5732,181.9500,1010.1111
225.5541,181.9500,1010.1143
226.5350,181.9500,1010.1176
227.5159,181.9500,1010.1208
228.4968,181.9500,1010.1240
229.4777,181.9500,1010.1273
230.4586,181.9500,1010.1305
231.4395,181.9500,1010.1338
232.4204,181.9500,1010.1370
233.4013,181.9500,1010.1402
234.3822,181.9500,1010.1435
235.3631,181.9500,1010.1467
236.3439,181.9500,1010.1499
237.3248,181.9500,1010.1532
238.3057,181.9500,1010.1564
239.2866,181.9500,1010.1596
240.2675,181.9500,1010.1629
241.2484,181.9500,1010.1661
242.2293,181.9500,1010.1694
243.2102,181.9500,1010.1726
244.1911,181.9500,1010.1758
245.1720,181.9500,1010.1791
246.1529,181.9500,1010.1823
247.1338,181.9500,1010.1855
248.1146,181.9500,1010.1888
249.0955,181.9500,1010.1920
250.0764,181.9500,1010.1953
251.0573,181.9500,1010.1985
252.0382,181.9500,1010.2017
253.0191,181.9500,1010.2050
254.0000,181.9500,1010.2082
254.9809,181.9500,1010.2114
255.9618,181.9500,1010.2147
256.9427,181.9500,1010.2179
257.9236,181.9500,1010.2211
258.9045,181.9500,1010.2244
259.8854,181.9500,1010.2276
260.8662,181.9500,1010.2309
261.8471,181.9500,1010.2341
262.8280,181.9500,1010.2373
263.8089,181.9500,1010.2406
264.7898,181.9500,1010.2438
265.7707,181.9500,1010.2470
266.7516,181.9500,1010.2503
267.7325,181.9500,1010.2535
268.7134,181.9500,1010.2568
269.6943,181.9500,1010.2600
270.6752,181.9500,1010.2632
271.6561,181.9500,1010.2665
272.6369,181.9500,1010.2697
273.6178,181.9500,1010.2729
274.5987,181.9500,1010.2762
275.5796,181.9500,1010.2794
276.5605,181.9500,1010.2826
277.5414,181.9500,1010.2859
278.5223,181.9500,1010.2891
279.5032,181.9500,1010.2924
280.4841,181.9500,1010.2956
281.4650,181.9500,1010.2988
282.4459,181.9500,1010.3021
283.4268,181.9500,1010.3053
284.4076,181.9500,1010.3085
285.3885,181.9500,1010.3118
286.3694,181.9500,1010.3150
287.3503,181.9500,1010.3183
288.3312,181.9500,1010.3215
289.3121,181.9500,1010.3247
290.2930,181.9500,1010.3280
291.2739,181.9500,1010.3312
292.2548,181.9500,1010.3344
293.2357,181.9500,1010.3377
294.2166,181.9500,1010.3409
295.1975,181.9500,1010.3442
296.1783,181.9500,1010.3474
297.1592,181.9500,1010.3506
298.1401,181.9500,1010.3539
299.1210,181.9500,1010.3571
300.1019,181.9500,1010.3603
301.0828,181.9500,1010.3636
302.0637,181.9500,1010.3668
303.0446,181.9500,1010.3700
304.0255,181.9500,1010.3733
305.0064,181.9500,1010.3765
305.9873,181.9500,1010.3798
306.9682,181.9500,1010.3830
307.9490,181.9500,1010.3862
308.9299,181.9500,1010.3895
309.9108,181.9500,1010.3927
310.8917,181.9500,1010.3959
311.8726,181.9500,1010.3992
312.8535,181.9500,1010.4024
313.8344,181.9500,1010.4057
314.8153,181.9500,1010.4089
315.7962,181.9500,1010.4121
316.7771,181.9500,1010.4154
317.7580,181.9500,1010.4186
318.7389,181.9500,1010.4218
319.7197,181.9500,1010.4251
320.7006,181.9500,1010.4283
321.6815,181.9500,1010.4315
322.6624,181.9500,1010.4348
323.6433,181.9500,1010.4380
324.6242,181.9500,1010.4413
325.6051,181.9500,1010.4445
326.5860,181.9500,1010.4477
327.5669,181.9500,1010.4510
328.5478,181.9500,1010.4542
329.5287,181.9500,1010.4574
330.5096,181.9500,1010.4607
331.4904,181.9500,1010.4639
332.4713,181.9500,1010.4672
333.4522,181.9500,1010.4704
334.4331,181.9500,1010.4736
335.4140,181.9500,1010.4769
