X,Y,Z,,
683.6306,124.1167,1005.0638,,
684.6115,124.0691,1005.0674,,
685.5924,124.0147,1005.0711,,
686.5732,123.9533,1005.0750,,
687.5541,123.8852,1005.0790,,
688.5350,123.8103,1005.0831,,
689.5159,123.7288,1005.0874,,
690.4968,123.6407,1005.0918,,
691.4777,123.5462,1005.0964,,
692.4586,123.4453,1005.1011,,
693.4395,123.3381,1005.1059,,
694.4204,123.2247,1005.1109,,
695.4013,123.1053,1005.1160,,
696.3822,122.9800,1005.1212,,
697.3631,122.8489,1005.1266,,
698.3439,122.7121,1005.1321,,
699.3248,122.5698,1005.1377,,
700.3057,122.4221,1005.1434,,
701.2866,122.2692,1005.1492,,
702.2675,122.1112,1005.1552,,
703.2484,121.9483,1005.1613,,
704.2293,121.7807,1005.1675,,
705.2102,121.6085,1005.1738,,
706.1911,121.4319,1005.1802,,
707.1720,121.2511,1005.1867,,
708.1529,121.0663,1005.1933,,
709.1338,120.8777,1005.1999,,
710.1146,120.6854,1005.2067,,
711.0955,120.4897,1005.2136,,
712.0764,120.2907,1005.2206,,
713.0573,120.0887,1005.2276,,
714.0382,119.8838,1005.2347,,
715.0191,119.6764,1005.2419,,
716.0000,119.4665,1005.2491,,
716.9809,119.2544,1005.2564,,
717.9618,119.0404,1005.2638,,
718.9427,118.8246,1005.2712,,
719.9236,118.6072,1005.2787,,
720.9045,118.3885,1005.2862,,
721.8854,118.1688,1005.2938,,
722.8662,117.9482,1005.3014,,
723.8471,117.7269,1005.3090,,
724.8280,117.5053,1005.3167,,
725.8089,117.2834,1005.3244,,
726.7898,117.0616,1005.3321,,
727.7707,116.8401,1005.3398,,
728.7516,116.6190,1005.3475,,
729.7325,116.3987,1005.3553,,
730.7134,116.1793,1005.3630,,
731.6943,115.9611,1005.3707,,
732.6752,115.7443,1005.3785,,
733.6561,115.5292,1005.3862,,
734.6369,115.3158,1005.3939,,
735.6178,115.1045,1005.4015,,
736.5987,114.8955,1005.4092,,
737.5796,114.6890,1005.4168,,
738.5605,114.4852,1005.4244,,
739.5414,114.2843,1005.4319,,
740.5223,114.0865,1005.4394,,
741.5032,113.8921,1005.4469,,
742.4841,113.7011,1005.4543,,
743.4650,113.5139,1005.4616,,
744.4459,113.3306,1005.4689,,
745.4268,113.1513,1005.4761,,
746.4076,112.9764,1005.4832,,
747.3885,112.8059,1005.4903,,
748.3694,112.6400,1005.4973,,
749.3503,112.4790,1005.5042,,
750.3312,112.3229,1005.5110,,
751.3121,112.1719,1005.5178,,
752.2930,112.0262,1005.5244,,
753.2739,111.8860,1005.5310,,
754.2548,111.7513,1005.5374,,
755.2357,111.6223,1005.5437,,
756.2166,111.4992,1005.5500,,
757.1975,111.3821,1005.5561,,
758.1783,111.2710,1005.5621,,
759.1592,111.1661,1005.5680,,
760.1401,111.0676,1005.5738,,
761.1210,110.9755,1005.5795,,
762.1019,110.8898,1005.5850,,
763.0828,110.8108,1005.5904,,
764.0637,110.7385,1005.5957,,
765.0446,110.6729,1005.6009,,
766.0255,110.6141,1005.6059,,
767.0064,110.5622,1005.6108,,
767.9873,110.5172,1005.6156,,
768.9682,110.4792,1005.6202,,
769.9490,110.4483,1005.6247,,
770.9299,110.4243,1005.6290,,
771.9108,110.4075,1005.6333,,
772.8917,110.3977,1005.6373,,
773.8726,110.3951,1005.6413,,
774.8535,110.3995,1005.6450,,
775.8344,110.4110,1005.6487,,
776.8153,110.4297,1005.6522,,
777.7962,110.4553,1005.6555,,
778.7771,110.4881,1005.6587,,
779.7580,110.5278,1005.6618,,
780.7389,110.5745,1005.6647,,
781.7197,110.6282,1005.6675,,
782.7006,110.6886,1005.6701,,
783.6815,110.7559,1005.6726,,
784.6624,110.8300,1005.6750,,
785.6433,110.9106,1005.6772,,
786.6242,110.9979,1005.6792,,
787.6051,111.0916,1005.6812,,
788.5860,111.1918,1005.6830,,
789.5669,111.2982,1005.6846,,
790.5478,111.4108,1005.6861,,
791.5287,111.5294,1005.6875,,
792.5096,111.6540,1005.6888,,
793.4904,111.7844,1005.6899,,
794.4713,111.9205,1005.6909,,
795.4522,112.0621,1005.6918,,
796.4331,112.2092,1005.6926,,
797.4140,112.3614,1005.6932,,
798.3949,112.5188,1005.6937,,
799.3758,112.6811,1005.6941,,
800.3567,112.8481,1005.6944,,
801.3376,113.0197,1005.6946,,
802.3185,113.1958,1005.6947,,
803.2994,113.3760,1005.6947,,
804.2803,113.5603,1005.6946,,
805.2611,113.7485,1005.6944,,
806.2420,113.9404,1005.6941,,
807.2229,114.1357,1005.6937,,
808.2038,114.3343,1005.6932,,
809.1847,114.5359,1005.6927,,
810.1656,114.7404,1005.6921,,
811.1465,114.9476,1005.6914,,
812.1274,115.1572,1005.6906,,
813.1083,115.3690,1005.6898,,
814.0892,115.5828,1005.6889,,
815.0701,115.7984,1005.6879,,
816.0510,116.0156,1005.6870,,
817.0318,116.2341,1005.6859,,
818.0127,116.4537,1005.6848,,
818.9936,116.6742,1005.6837,,
819.9745,116.8954,1005.6825,,
820.9554,117.1170,1005.6814,,
821.9363,117.3389,1005.6802,,
822.9172,117.5607,1005.6789,,
823.8981,117.7823,1005.6777,,
824.8790,118.0034,1005.6764,,
825.8599,118.2238,1005.6752,,
826.8408,118.4433,1005.6739,,
827.8217,118.6617,1005.6726,,
828.8025,118.8787,1005.6714,,
829.7834,119.0940,1005.6701,,
830.7643,119.3076,1005.6689,,
831.7452,119.5192,1005.6677,,
832.7261,119.7285,1005.6665,,
833.7070,119.9353,1005.6654,,
834.6879,120.1395,1005.6643,,
835.6688,120.3407,1005.6632,,
836.6497,120.5389,1005.6622,,
837.6306,120.7338,1005.6612,,
838.6115,120.9252,1005.6603,,
839.5924,121.1129,1005.6594,,
840.5732,121.2967,1005.6586,,
841.5541,121.4765,1005.6578,,
842.5350,121.6520,1005.6572,,
843.5159,121.8230,1005.6566,,
844.4968,121.9895,1005.6560,,
845.4777,122.1512,1005.6556,,
846.4586,122.3079,1005.6552,,
847.4395,122.4595,1005.6549,,
848.4204,122.6059,1005.6548,,
849.4013,122.7468,1005.6547,,
850.3822,122.8822,1005.6547,,
851.3631,123.0119,1005.6548,,
852.3439,123.1357,1005.6550,,
853.3248,123.2536,1005.6554,,
854.3057,123.3655,1005.6558,,
855.2866,123.4711,1005.6564,,
856.2675,123.5704,1005.6570,,
857.2484,123.6634,1005.6578,,
858.2293,123.7498,1005.6587,,
859.2102,123.8297,1005.6598,,
860.1911,123.9028,1005.6610,,
861.1720,123.9693,1005.6623,,
862.1529,124.0289,1005.6637,,
863.1338,124.0817,1005.6652,,
864.1146,124.1275,1005.6669,,
865.0955,124.1664,1005.6688,,
866.0764,124.1982,1005.6707,,
867.0573,124.2231,1005.6728,,
868.0382,124.2408,1005.6751,,
869.0191,124.2514,1005.6775,,
100.0000,126.9500,1003.7000,,
100.9809,126.9461,1003.7032,,
101.9618,126.9342,1003.7065,,
102.9427,126.9145,1003.7097,,
103.9236,126.8869,1003.7129,,
104.9045,126.8516,1003.7162,,
105.8854,126.8084,1003.7194,,
106.8662,126.7574,1003.7227,,
107.8471,126.6988,1003.7259,,
108.8280,126.6325,1003.7291,,
109.8089,126.5587,1003.7324,,
110.7898,126.4774,1003.7356,,
111.7707,126.3887,1003.7388,,
112.7516,126.2926,1003.7421,,
113.7325,126.1894,1003.7453,,
114.7134,126.0790,1003.7486,,
115.6943,125.9616,1003.7518,,
116.6752,125.8374,1003.7550,,
117.6561,125.7064,1003.7583,,
118.6369,125.5687,1003.7615,,
119.6178,125.4246,1003.7647,,
120.5987,125.2742,1003.7680,,
121.5796,125.1176,1003.7712,,
122.5605,124.9550,1003.7744,,
123.5414,124.7865,1003.7777,,
124.5223,124.6124,1003.7809,,
125.5032,124.4328,1003.7842,,
126.4841,124.2478,1003.7874,,
127.4650,124.0578,1003.7906,,
128.4459,123.8628,1003.7939,,
129.4268,123.6630,1003.7971,,
130.4076,123.4588,1003.8003,,
131.3885,123.2502,1003.8036,,
132.3694,123.0376,1003.8068,,
133.3503,122.8210,1003.8101,,
134.3312,122.6008,1003.8133,,
135.3121,122.3772,1003.8165,,
136.2930,122.1503,1003.8198,,
137.2739,121.9205,1003.8230,,
138.2548,121.6880,1003.8262,,
139.2357,121.4529,1003.8295,,
140.2166,121.2156,1003.8327,,
141.1975,120.9763,1003.8360,,
142.1783,120.7352,1003.8392,,
143.1592,120.4926,1003.8424,,
144.1401,120.2487,1003.8457,,
145.1210,120.0038,1003.8489,,
146.1019,119.7581,1003.8521,,
147.0828,119.5119,1003.8554,,
148.0637,119.2654,1003.8586,,
149.0446,119.0189,1003.8618,,
150.0255,118.7727,1003.8651,,
151.0064,118.5269,1003.8683,,
151.9873,118.2819,1003.8716,,
152.9682,118.0378,1003.8748,,
153.9490,117.7951,1003.8780,,
154.9299,117.5538,1003.8813,,
155.9108,117.3142,1003.8845,,
156.8917,117.0766,1003.8877,,
157.8726,116.8413,1003.8910,,
158.8535,116.6084,1003.8942,,
159.8344,116.3782,1003.8975,,
160.8153,116.1510,1003.9007,,
161.7962,115.9270,1003.9039,,
162.7771,115.7063,1003.9072,,
163.7580,115.4893,1003.9104,,
164.7389,115.2761,1003.9136,,
165.7197,115.0671,1003.9169,,
166.7006,114.8623,1003.9201,,
167.6815,114.6620,1003.9233,,
168.6624,114.4664,1003.9266,,
169.6433,114.2757,1003.9298,,
170.6242,114.0901,1003.9331,,
171.6051,113.9098,1003.9363,,
172.5860,113.7349,1003.9395,,
173.5669,113.5657,1003.9428,,
174.5478,113.4024,1003.9460,,
175.5287,113.2450,1003.9492,,
176.5096,113.0938,1003.9525,,
177.4904,112.9489,1003.9557,,
178.4713,112.8105,1003.9590,,
179.4522,112.6786,1003.9622,,
180.4331,112.5535,1003.9654,,
181.4140,112.4353,1003.9687,,
182.3949,112.3240,1003.9719,,
183.3758,112.2199,1003.9751,,
184.3567,112.1229,1003.9784,,
185.3376,112.0333,1003.9816,,
186.3185,111.9510,1003.9849,,
187.2994,111.8763,1003.9881,,
188.2803,111.8091,1003.9913,,
189.2611,111.7495,1003.9946,,
190.2420,111.6976,1003.9978,,
191.2229,111.6534,1004.0010,,
192.2038,111.6171,1004.0043,,
193.1847,111.5885,1004.0075,,
194.1656,111.5678,1004.0107,,
195.1465,111.5550,1004.0140,,
196.1274,111.5501,1004.0172,,
197.1083,111.5530,1004.0205,,
198.0892,111.5639,1004.0237,,
199.0701,111.5826,1004.0269,,
200.0510,111.6092,1004.0302,,
201.0318,111.6436,1004.0334,,
202.0127,111.6858,1004.0366,,
202.9936,111.7358,1004.0399,,
203.9745,111.7934,1004.0431,,
204.9554,111.8588,1004.0464,,
205.9363,111.9316,1004.0496,,
206.9172,112.0120,1004.0528,,
207.8981,112.0998,1004.0561,,
208.8790,112.1950,1004.0593,,
209.8599,112.2973,1004.0625,,
210.8408,112.4068,1004.0658,,
211.8217,112.5233,1004.0690,,
212.8025,112.6467,1004.0722,,
213.7834,112.7769,1004.0755,,
214.7643,112.9137,1004.0787,,
215.7452,113.0570,1004.0820,,
216.7261,113.2066,1004.0852,,
217.7070,113.3625,1004.0884,,
218.6879,113.5243,1004.0917,,
219.6688,113.6921,1004.0949,,
220.6497,113.8655,1004.0981,,
221.6306,114.0445,1004.1014,,
222.6115,114.2288,1004.1046,,
223.5924,114.4182,1004.1079,,
224.5732,114.6126,1004.1111,,
225.5541,114.8118,1004.1143,,
226.5350,115.0154,1004.1176,,
227.5159,115.2235,1004.1208,,
228.4968,115.4356,1004.1240,,
229.4777,115.6517,1004.1273,,
230.4586,115.8715,1004.1305,,
231.4395,116.0947,1004.1337,,
232.4204,116.3211,1004.1370,,
233.4013,116.5506,1004.1402,,
234.3822,116.7828,1004.1435,,
235.3631,117.0176,1004.1467,,
236.3439,117.2546,1004.1499,,
237.3248,117.4937,1004.1532,,
238.3057,117.7346,1004.1564,,
239.2866,117.9770,1004.1596,,
240.2675,118.2208,1004.1629,,
241.2484,118.4656,1004.1661,,
242.2293,118.7112,1004.1694,,
243.2102,118.9573,1004.1726,,
244.1911,119.2038,1004.1758,,
245.1720,119.4503,1004.1791,,
246.1529,119.6966,1004.1823,,
247.1338,119.9424,1004.1855,,
248.1146,120.1875,1004.1888,,
249.0955,120.4317,1004.1920,,
250.0764,120.6747,1004.1953,,
251.0573,120.9162,1004.1985,,
252.0382,121.1560,1004.2017,,
253.0191,121.3938,1004.2050,,
254.0000,121.6294,1004.2082,,
254.9809,121.8626,1004.2114,,
255.9618,122.0932,1004.2147,,
256.9427,122.3208,1004.2179,,
257.9236,122.5452,1004.2211,,
258.9045,122.7663,1004.2244,,
259.8854,122.9838,1004.2276,,
260.8662,123.1974,1004.2309,,
261.8471,123.4070,1004.2341,,
262.8280,123.6124,1004.2373,,
263.8089,123.8133,1004.2406,,
264.7898,124.0095,1004.2438,,
265.7707,124.2008,1004.2470,,
266.7516,124.3870,1004.2503,,
267.7325,124.5680,1004.2535,,
268.7134,124.7435,1004.2568,,
269.6943,124.9134,1004.2600,,
270.6752,125.0775,1004.2632,,
271.6561,125.2356,1004.2665,,
272.6369,125.3876,1004.2697,,
273.6178,125.5333,1004.2729,,
274.5987,125.6726,1004.2762,,
275.5796,125.8052,1004.2794,,
276.5605,125.9312,1004.2826,,
277.5414,126.0503,1004.2859,,
278.5223,126.1624,1004.2891,,
279.5032,126.2675,1004.2924,,
280.4841,126.3653,1004.2956,,
281.4650,126.4559,1004.2988,,
282.4459,126.5391,1004.3021,,
283.4268,126.6148,1004.3053,,
284.4076,126.6830,1004.3085,,
285.3885,126.7435,1004.3118,,
286.3694,126.7964,1004.3150,,
287.3503,126.8415,1004.3183,,
288.3312,126.8788,1004.3215,,
289.3121,126.9084,1004.3247,,
290.2930,126.9300,1004.3280,,
291.2739,126.9438,1004.3312,,
292.2548,126.9498,1004.3344,,
293.2357,126.9478,1004.3377,,
294.2166,126.9379,1004.3409,,
295.1975,126.9202,1004.3442,,
296.1783,126.8946,1004.3474,,
297.1592,126.8611,1004.3506,,
298.1401,126.8199,1004.3539,,
299.1210,126.7709,1004.3571,,
300.1019,126.7142,1004.3603,,
301.0828,126.6498,1004.3636,,
302.0637,126.5779,1004.3668,,
303.0446,126.4984,1004.3700,,
304.0255,126.4115,1004.3733,,
305.0064,126.3173,1004.3765,,
305.9873,126.2159,1004.3798,,
306.9682,126.1072,1004.3830,,
307.9490,125.9916,1004.3862,,
308.9299,125.8691,1004.3895,,
309.9108,125.7397,1004.3927,,
310.8917,125.6038,1004.3959,,
311.8726,125.4613,1004.3992,,
312.8535,125.3124,1004.4024,,
313.8344,125.1573,1004.4057,,
314.8153,124.9962,1004.4089,,
315.7962,124.8292,1004.4121,,
316.7771,124.6565,1004.4154,,
317.7580,124.4782,1004.4186,,
318.7389,124.2945,1004.4218,,
319.7197,124.1057,1004.4251,,
320.7006,123.9120,1004.4283,,
321.6815,123.7134,1004.4315,,
322.6624,123.5103,1004.4348,,
323.6433,123.3028,1004.4380,,
324.6242,123.0911,1004.4413,,
325.6051,122.8755,1004.4445,,
326.5860,122.6562,1004.4477,,
327.5669,122.4334,1004.4510,,
328.5478,122.2073,1004.4542,,
329.5287,121.9782,1004.4574,,
330.5096,121.7464,1004.4607,,
331.4904,121.5119,1004.4639,,
332.4713,121.2751,1004.4672,,
333.4522,121.0363,1004.4704,,
334.4331,120.7956,1004.4736,,
335.4140,120.5534,1004.4769,,
336.3949,120.3098,1004.4801,,
337.3758,120.0651,1004.4833,,
338.3567,119.8196,1004.4866,,
339.3376,119.5735,1004.4898,,
340.3185,119.3270,1004.4931,,
341.2994,119.0805,1004.4963,,
342.2803,118.8342,1004.4995,,
343.2611,118.5883,1004.5028,,
344.2420,118.3430,1004.5060,,
345.2229,118.0987,1004.5092,,
346.2038,117.8556,1004.5125,,
347.1847,117.6139,1004.5157,,
348.1656,117.3739,1004.5189,,
349.1465,117.1358,1004.5222,,
350.1274,116.8999,1004.5254,,
351.1083,116.6664,1004.5287,,
352.0892,116.4355,1004.5319,,
353.0701,116.2075,1004.5351,,
354.0510,115.9827,1004.5384,,
355.0318,115.7611,1004.5416,,
356.0127,115.5432,1004.5448,,
356.9936,115.3291,1004.5481,,
357.9745,115.1189,1004.5513,,
358.9554,114.9130,1004.5546,,
359.9363,114.7116,1004.5578,,
360.9172,114.5148,1004.5610,,
361.8981,114.3229,1004.5643,,
362.8790,114.1360,1004.5675,,
363.8599,113.9543,1004.5707,,
364.8408,113.7781,1004.5740,,
365.8217,113.6075,1004.5772,,
366.8025,113.4427,1004.5804,,
367.7834,113.2838,1004.5837,,
368.7643,113.1310,1004.5869,,
369.7452,112.9845,1004.5902,,
370.7261,112.8445,1004.5934,,
371.7070,112.7110,1004.5966,,
372.6879,112.5842,1004.5999,,
373.6688,112.4642,1004.6031,,
374.6497,112.3512,1004.6063,,
375.6306,112.2453,1004.6096,,
376.6115,112.1465,1004.6128,,
377.5924,112.0550,1004.6161,,
378.5732,111.9709,1004.6193,,
379.5541,111.8943,1004.6225,,
380.5350,111.8251,1004.6258,,
381.5159,111.7637,1004.6290,,
382.4968,111.7098,1004.6322,,
383.4777,111.6637,1004.6355,,
384.4586,111.6254,1004.6387,,
385.4395,111.5949,1004.6419,,
386.4204,111.5722,1004.6452,,
387.4013,111.5575,1004.6484,,
388.3822,111.5506,1004.6517,,
389.3631,111.5515,1004.6549,,
390.3439,111.5604,1004.6581,,
391.3248,111.5772,1004.6614,,
392.3057,111.6018,1004.6646,,
393.2866,111.6343,1004.6678,,
394.2675,111.6745,1004.6711,,
395.2484,111.7226,1004.6743,,
396.2293,111.7783,1004.6776,,
397.2102,111.8417,1004.6808,,
398.1911,111.9127,1004.6840,,
399.1720,111.9912,1004.6873,,
400.1529,112.0772,1004.6905,,
401.1338,112.1705,1004.6937,,
402.1146,112.2711,1004.6970,,
403.0955,112.3788,1004.7002,,
404.0764,112.4936,1004.7035,,
405.0573,112.6152,1004.7067,,
406.0382,112.7437,1004.7099,,
407.0191,112.8789,1004.7132,,
408.0000,113.0206,1004.7164,,
408.9809,113.1686,1004.7196,,
409.9618,113.3229,1004.7229,,
410.9427,113.4833,1004.7261,,
411.9236,113.6496,1004.7293,,
412.9045,113.8216,1004.7326,,
413.8854,113.9992,1004.7358,,
414.8662,114.1822,1004.7391,,
415.8471,114.3704,1004.7423,,
416.8280,114.5636,1004.7455,,
417.8089,114.7615,1004.7488,,
418.7898,114.9641,1004.7520,,
419.7707,115.1711,1004.7552,,
420.7516,115.3822,1004.7585,,
421.7325,115.5973,1004.7617,,
422.7134,115.8162,1004.7650,,
423.6943,116.0386,1004.7682,,
424.6752,116.2642,1004.7714,,
425.6561,116.4930,1004.7747,,
426.6369,116.7245,1004.7779,,
427.6178,116.9587,1004.7811,,
428.5987,117.1952,1004.7844,,
429.5796,117.4337,1004.7876,,
430.5605,117.6742,1004.7908,,
431.5414,117.9163,1004.7941,,
432.5223,118.1597,1004.7973,,
433.5032,118.4043,1004.8006,,
434.4841,118.6497,1004.8038,,
435.4650,118.8957,1004.8070,,
436.4459,119.1421,1004.8103,,
437.4268,119.3887,1004.8135,,
438.4076,119.6350,1004.8167,,
439.3885,119.8810,1004.8200,,
440.3694,120.1263,1004.8232,,
441.3503,120.3708,1004.8265,,
442.3312,120.6141,1004.8297,,
443.3121,120.8559,1004.8329,,
444.2930,121.0962,1004.8362,,
445.2739,121.3345,1004.8394,,
446.2548,121.5707,1004.8426,,
447.2357,121.8046,1004.8459,,
448.2166,122.0358,1004.8491,,
449.1975,122.2641,1004.8524,,
450.1783,122.4894,1004.8556,,
451.1592,122.7114,1004.8588,,
452.1401,122.9298,1004.8621,,
453.1210,123.1444,1004.8653,,
454.1019,123.3550,1004.8685,,
455.0828,123.5615,1004.8718,,
456.0637,123.7635,1004.8750,,
457.0446,123.9609,1004.8782,,
458.0255,124.1534,1004.8815,,
459.0064,124.3409,1004.8847,,
459.9873,124.5233,1004.8880,,
460.9682,124.7002,1004.8912,,
461.9490,124.8715,1004.8944,,
462.9299,125.0370,1004.8977,,
463.9108,125.1967,1004.9009,,
464.8917,125.3502,1004.9041,,
465.8726,125.4975,1004.9074,,
466.8535,125.6384,1004.9106,,
467.8344,125.7727,1004.9139,,
468.8153,125.9003,1004.9171,,
469.7962,126.0212,1004.9203,,
470.7771,126.1351,1004.9236,,
471.7580,126.2419,1004.9268,,
472.7389,126.3416,1004.9300,,
473.7197,126.4340,1004.9333,,
474.7006,126.5190,1004.9365,,
475.6815,126.5966,1004.9397,,
476.6624,126.6666,1004.9430,,
477.6433,126.7291,1004.9462,,
478.6242,126.7839,1004.9495,,
479.6051,126.8309,1004.9527,,
480.5860,126.8702,1004.9559,,
481.5669,126.9017,1004.9592,,
482.5478,126.9253,1004.9624,,
483.5287,126.9411,1004.9656,,
484.5096,126.9490,1004.9689,,
485.4904,126.9490,1004.9721,,
486.4713,126.9411,1004.9754,,
487.4522,126.9253,1004.9786,,
488.4331,126.9017,1004.9818,,
489.4140,126.8702,1004.9851,,
490.3949,126.8309,1004.9883,,
491.3758,126.7839,1004.9915,,
492.3567,126.7291,1004.9948,,
493.3376,126.6666,1004.9980,,
494.3185,126.5966,1005.0013,,
495.2994,126.5190,1005.0045,,
496.2803,126.4340,1005.0077,,
497.2611,126.3416,1005.0110,,
498.2420,126.2419,1005.0142,,
499.2229,126.1351,1005.0174,,
500.2038,126.0212,1005.0207,,
501.1847,125.9003,1005.0239,,
502.1656,125.7727,1005.0271,,
503.1465,125.6384,1005.0304,,
504.1274,125.4975,1005.0336,,
505.1083,125.3502,1005.0369,,
506.0892,125.1967,1005.0401,,
507.0701,125.0370,1005.0433,,
508.0510,124.8715,1005.0466,,
509.0318,124.7002,1005.0498,,
510.0127,124.5233,1005.0530,,
510.9936,124.3409,1005.0563,,
511.9745,124.1534,1005.0595,,
512.9554,123.9609,1005.0628,,
513.9363,123.7635,1005.0660,,
514.9172,123.5615,1005.0692,,
515.8981,123.3550,1005.0725,,
516.8790,123.1444,1005.0757,,
517.8599,122.9298,1005.0789,,
518.8408,122.7114,1005.0822,,
519.8217,122.4894,1005.0854,,
520.8025,122.2641,1005.0886,,
521.7834,122.0358,1005.0919,,
522.7643,121.8046,1005.0951,,
523.7452,121.5707,1005.0984,,
524.7261,121.3345,1005.1016,,
525.7070,121.0962,1005.1048,,
526.6879,120.8559,1005.1081,,
527.6688,120.6141,1005.1113,,
528.6497,120.3708,1005.1145,,
529.6306,120.1263,1005.1178,,
530.6115,119.8810,1005.1210,,
531.5924,119.6350,1005.1243,,
532.5732,119.3887,1005.1275,,
533.5541,119.1421,1005.1307,,
534.5350,118.8957,1005.1340,,
535.5159,118.6497,1005.1372,,
536.4968,118.4043,1005.1404,,
537.4777,118.1597,1005.1437,,
538.4586,117.9163,1005.1469,,
539.4395,117.6742,1005.1501,,
540.4204,117.4337,1005.1534,,
541.4013,117.1952,1005.1566,,
542.3822,116.9587,1005.1599,,
543.3631,116.7245,1005.1631,,
544.3439,116.4930,1005.1663,,
545.3248,116.2642,1005.1696,,
546.3057,116.0386,1005.1728,,
547.2866,115.8162,1005.1760,,
548.2675,115.5973,1005.1793,,
549.2484,115.3822,1005.1825,,
550.2293,115.1711,1005.1858,,
551.2102,114.9641,1005.1890,,
552.1911,114.7615,1005.1922,,
553.1720,114.5636,1005.1955,,
554.1529,114.3704,1005.1987,,
555.1338,114.1822,1005.2019,,
556.1146,113.9992,1005.2052,,
557.0955,113.8216,1005.2084,,
558.0764,113.6496,1005.2117,,
559.0573,113.4833,1005.2149,,
560.0382,113.3229,1005.2181,,
561.0191,113.1686,1005.2214,,
562.0000,113.0206,1005.2246,,
562.9809,112.8789,1005.2278,,
563.9618,112.7437,1005.2311,,
564.9427,112.6152,1005.2343,,
565.9236,112.4936,1005.2375,,
566.9045,112.3788,1005.2408,,
567.8854,112.2711,1005.2440,,
568.8662,112.1705,1005.2473,,
569.8471,112.0772,1005.2505,,
570.8280,111.9912,1005.2537,,
571.8089,111.9127,1005.2570,,
572.7898,111.8417,1005.2602,,
573.7707,111.7783,1005.2634,,
574.7516,111.7226,1005.2667,,
575.7325,111.6745,1005.2699,,
576.7134,111.6343,1005.2732,,
577.6943,111.6018,1005.2764,,
578.6752,111.5772,1005.2796,,
579.6561,111.5604,1005.2829,,
580.6369,111.5515,1005.2861,,
581.6178,111.5506,1005.2893,,
582.5987,111.5575,1005.2926,,
583.5796,111.5722,1005.2958,,
584.5605,111.5949,1005.2990,,
585.5414,111.6254,1005.3023,,
586.5223,111.6637,1005.3055,,
587.5032,111.7098,1005.3088,,
588.4841,111.7637,1005.3120,,
589.4650,111.8251,1005.3152,,
590.4459,111.8943,1005.3185,,
591.4268,111.9709,1005.3217,,
592.4076,112.0550,1005.3249,,
593.3885,112.1465,1005.3282,,
594.3694,112.2453,1005.3314,,
595.3503,112.3512,1005.3347,,
596.3312,112.4642,1005.3379,,
597.3121,112.5842,1005.3411,,
598.2930,112.7110,1005.3444,,
599.2739,112.8445,1005.3476,,
600.2548,112.9845,1005.3508,,
601.2357,113.1310,1005.3541,,
602.2166,113.2838,1005.3573,,
603.1975,113.4427,1005.3606,,
604.1783,113.6075,1005.3638,,
605.1592,113.7781,1005.3670,,
606.1401,113.9543,1005.3703,,
607.1210,114.1360,1005.3735,,
608.1019,114.3229,1005.3767,,
609.0828,114.5148,1005.3800,,
610.0637,114.7116,1005.3832,,
611.0446,114.9130,1005.3864,,
612.0255,115.1189,1005.3897,,
613.0064,115.3291,1005.3929,,
613.9873,115.5432,1005.3962,,
614.9682,115.7611,1005.3994,,
615.9490,115.9827,1005.4026,,
616.9299,116.2075,1005.4059,,
617.9108,116.4355,1005.4091,,
618.8917,116.6664,1005.4123,,
619.8726,116.8999,1005.4156,,
620.8535,117.1358,1005.4188,,
621.8344,117.3739,1005.4221,,
622.8153,117.6139,1005.4253,,
623.7962,117.8556,1005.4285,,
624.7771,118.0987,1005.4318,,
625.7580,118.3430,1005.4350,,
626.7389,118.5883,1005.4382,,
627.7197,118.8342,1005.4415,,
628.7006,119.0805,1005.4447,,
629.6815,119.3270,1005.4479,,
630.6624,119.5735,1005.4512,,
631.6433,119.8196,1005.4544,,
632.6242,120.0651,1005.4577,,
633.6051,120.3098,1005.4609,,
634.5860,120.5534,1005.4641,,
635.5669,120.7956,1005.4674,,
636.5478,121.0363,1005.4706,,
637.5287,121.2751,1005.4738,,
638.5096,121.5119,1005.4771,,
639.4904,121.7464,1005.4803,,
640.4713,121.9782,1005.4836,,
641.4522,122.2073,1005.4868,,
642.4331,122.4334,1005.4900,,
643.4140,122.6562,1005.4933,,
644.3949,122.8755,1005.4965,,
645.3758,123.0911,1005.4997,,
646.3567,123.3028,1005.5030,,
647.3376,123.5103,1005.5062,,
648.3185,123.7134,1005.5095,,
649.2994,123.9120,1005.5127,,
650.2803,124.1057,1005.5159,,
651.2611,124.2945,1005.5192,,
652.2420,124.4782,1005.5224,,
653.2229,124.6565,1005.5256,,
654.2038,124.8292,1005.5289,,
655.1847,124.9962,1005.5321,,
656.1656,125.1573,1005.5353,,
657.1465,125.3124,1005.5386,,
658.1274,125.4613,1005.5418,,
659.1083,125.6038,1005.5451,,
660.0892,125.7397,1005.5483,,
661.0701,125.8691,1005.5515,,
662.0510,125.9916,1005.5548,,
663.0318,126.1072,1005.5580,,
664.0127,126.2159,1005.5612,,
664.9936,126.3173,1005.5645,,
665.9745,126.4115,1005.5677,,
666.9554,126.4984,1005.5710,,
667.9363,126.5779,1005.5742,,
668.9172,126.6498,1005.5774,,
669.8981,126.7142,1005.5807,,
670.8790,126.7709,1005.5839,,
671.8599,126.8199,1005.5871,,
672.8408,126.8611,1005.5904,,
673.8217,126.8946,1005.5936,,
674.8025,126.9202,1005.5968,,
